"","facebook_s_alphas","facebook_s_gammas","facebook_s_thetas","googlesearch_s_alphas","googlesearch_s_gammas","googlesearch_s_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"1",0.99580036775,0.60519826176,0.09071726442,1.739324316,0.62350396414,0.10501757508,0.54952157519,0.0509293806180068,-3.59366113314002,-10.8150307265928,0.225982531036251,0.595068095213245,0.929866807953428,0.595068095213245,0.00518366131268397,0,444.512007266795,0.1148012717,3869.02962553477,1e-04,1,0.111468076705933,31.4556767940521,"1_186_1",1,186,1,186,FALSE,TRUE,8,0.229893983034439,4,FALSE
"2",0.81058215875,0.72375346559,0.12800326116,1.516772813,0.354640287289,0.05446189647,0.55147337888,0.280442573691106,-2.26142464505084,-7.38874162266073,0.196769750002876,0.501407542866864,0.783522959335797,0.501407542866864,0.00798291369977172,0,177.238325872755,0.04571407483,3869.02962553477,1e-04,1,0.12437629699707,31.5955243110657,"1_187_1",1,187,1,187,FALSE,TRUE,9,0.190134874730985,4,FALSE
"3",0.99580036775,0.60519826176,0.09071726442,1.739324316,0.62350396414,0.10501757508,0.55402700372,0.0509293806180068,-3.59366113314002,-10.8150307265928,0.225982531036251,0.595068095213245,0.929866807953428,0.595068095213245,0.00518366131268397,0,444.512007266795,0.1148012717,3869.02962553477,1e-04,1,0.115286588668823,35.636198759079,"1_216_1",1,216,1,216,FALSE,TRUE,8,0.229893983034439,NA,NA
"4",0.81058215875,0.72375346559,0.12800326116,1.516772813,0.354640287289,0.05446189647,0.54068672294,0.275361593481701,-2.88834338473582,-8.61179973787101,0.199557417994933,0.553506538042292,0.808848736566607,0.553506538042292,0.0027443119844929,0,161.164442183405,0.04155915931,3869.02962553477,1e-04,1,0.139740705490112,35.7885067462921,"1_217_1",1,217,1,217,FALSE,TRUE,6,0.197007442469882,NA,NA
"5",0.563600232525,0.58772213981,0.17705413263,1.0455182525,0.50672527183,0.03223075854,0.57035353376,0.261939879005741,-3.04240448529488,-7.67320756965991,0.1975250850006,0.531051371060039,0.798929285332553,0.531051371060039,0.00552172975831178,0,182.242674278719,0.04700764179,3869.02962553477,1e-04,1,0.144927024841309,46.5260376930237,"1_289_1",1,289,1,289,FALSE,TRUE,8,0.194315705359086,4,FALSE
"6",0.804342271,0.69494799337,0.12731978049,1.53849457825,0.43171886077,0.06967596108,0.55513172093,-0.13329680096012,-4.69152377360547,-13.6414909013792,0.24694340684435,0.66237123772992,1.03513255859358,0.66237123772992,0.0033072051140044,0,2348.95139767031,0.6070771232,3869.02962553477,1e-04,1,0.0934066772460938,49.5766904354095,"1_313_1",1,313,1,313,FALSE,TRUE,7,0.258495430627629,4,FALSE
"7",1.17026216825,0.57989912811,0.17952897669,2.11257559425,0.49318719413,0.14364104535,0.56004693929,-0.101823180720709,-5.36512676981977,-12.0979376623179,0.241341684596637,0.654911398942041,1.00763629180892,0.654911398942041,0.00406880610464087,0,1470.490525243,0.3800050115,3869.02962553477,1e-04,1,0.190214872360229,64.5270655155182,"1_406_1",1,406,1,406,FALSE,TRUE,7,0.251024628877966,7,FALSE
"8",1.586050163,0.6136038311,0.10913651634,2.88451740525,0.39439866716,0.11189521719,0.54332421515,0.616303058420368,-0.463286576735412,-2.76250386869708,0.143687759422036,0.335855050081446,0.524737129848801,0.335855050081446,0.0107684143083382,0,58.1930582687636,0.01494223154,3869.02962553477,1e-04,1,0.148646354675293,67.6009874343872,"1_423_1",1,423,1,423,FALSE,TRUE,9,0.119834845540798,7,TRUE
"9",1.1772876825,0.78761272791,0.07578298851,2.2886891085,0.361860381842,0.05694884145,0.57390812159,0.250679467909621,-3.15778905644833,-7.95138320622653,0.199026178288285,0.538577091667217,0.81164019310014,0.538577091667217,0.00581495808288218,0,196.0669766945,0.05058106622,3869.02962553477,1e-04,1,0.147936344146729,71.5281026363373,"1_446_1",1,446,1,446,FALSE,TRUE,9,0.197770061918747,4,FALSE
"10",1.45357787825,0.70101544756,0.10623781185,2.326618534,0.341152542186,0.23903231013,0.56169729287,0.503566870717929,-1.51914506719972,-3.95941898329753,0.161996922965101,0.412007962613482,0.620037192956156,0.412007962613482,0.00597393051075997,0,77.2327187917116,0.01986376653,3869.02962553477,1e-04,1,0.150513172149658,73.8951902389526,"1_460_1",1,460,1,460,FALSE,TRUE,7,0.145708265050911,7,FALSE
"11",2.19623013275,0.68169537042,0.10309815372,2.57913332225,0.341772759679,0.01412856651,0.54728513132,0.937869635763865,0.617746892885999,-0.276373922561592,0.0569371301192996,0.169036588793753,0.300961053508743,0.169036588793753,0.0101702479588542,0,4.21505295766367,0.000989533092,3869.02962553477,1e-04,1,0.160921573638916,74.7238817214966,"1_464_1",1,464,1,464,FALSE,TRUE,7,0.0590526543597399,4,TRUE
"12",1.04821268525,0.69358758929,0.1332024498,1.75927863875,0.74390625335,0.015305121801,0.54529217681,0.348274412305821,-1.85960171202065,-6.34007719624475,0.187265592991767,0.469504720176845,0.732915036294598,0.469504720176845,0.00478051680371169,0,142.75003308999,0.03679924468,3869.02962553477,1e-04,1,0.161389112472534,81.2549767494202,"1_504_1",1,504,1,504,FALSE,TRUE,7,0.176376877911979,4,FALSE
"13",1.60825449275,0.76680370814,0.10468337091,2.558721335,0.49383996982,0.012726002985,0.56048638394,0.833020269846409,0.330521090057831,-0.232139115211807,0.0939524835463528,0.212396556236502,0.309052466393247,0.212396556236502,0.00502835864558032,0,21.6232558944784,0.005489354912,3869.02962553477,1e-04,1,0.16117525100708,86.5605752468109,"1_531_1",1,531,1,531,FALSE,TRUE,5,0.0612098894604919,4,FALSE
"14",2.14210323225,0.68274254802,0.11116504872,2.67541473675,0.74388954743,0.007208271705,0.55031417351,0.903062905735237,0.779991732053232,0.453550194421892,0.0722221815572499,0.130228695305321,0.199976266433134,0.130228695305321,0.0159606790520965,0,11.7216434264715,0.002929901073,3869.02962553477,1e-04,1,0.188583374023438,88.6496183872223,"1_542_1",1,542,1,542,FALSE,TRUE,9,0.0318068237381282,2,FALSE
"15",1.86914086,0.73722196546,0.11192229441,2.75828168225,0.66851717805,0.03912671631,0.55355670629,0.802254329204737,0.42250176883661,-0.44661203492536,0.103152342803829,0.210990313674313,0.32537138416347,0.210990313674313,0.00938935495148544,0,26.457189439526,0.006738871575,3869.02962553477,1e-04,1,0.159680843353271,89.5181028842926,"1_547_1",1,547,1,547,FALSE,TRUE,6,0.0656729785753199,3,FALSE
"16",1.45357787825,0.70101544756,0.08507017314,2.63781081775,0.45300846218,0.023855846727,0.56544912602,0.463129098971814,-1.77517670355175,-4.48252384690117,0.168465633724498,0.432438489090223,0.65191745010565,0.432438489090223,0.00431950370600898,0,99.2330815722253,0.02555060927,3869.02962553477,1e-04,1,0.114679336547852,89.9140884876251,"1_550_1",1,550,1,550,FALSE,TRUE,5,0.154367219818954,4,FALSE
"17",1.1772876825,0.78761272791,0.07578298851,2.2886891085,0.361860381842,0.05694884145,0.57390812159,0.322492585684805,-2.68883316907087,-6.93853378701603,0.189248921611842,0.507295673030946,0.764343575369723,0.507295673030946,0.00168174982963567,0,154.218386751646,0.03976368324,3869.02962553477,1e-04,1,0.112957715988159,92.3990459442139,"1_566_1",1,566,1,566,FALSE,TRUE,5,0.184913396873551,NA,NA
"18",2.00158425,0.83332671343,0.009021103209,2.42130139575,0.58809590572,0.04031199213,0.55359119693,0.956186815390095,0.686833681737623,-0.0457406515312282,0.0478130043849036,0.153000458088279,0.272416452175182,0.153000458088279,0.0020474474680281,0,7.9002220030343,0.00194210724,3869.02962553477,1e-04,1,0.147705554962158,92.9968245029449,"1_570_1",1,570,1,570,FALSE,TRUE,3,0.0512445960028866,8,FALSE
"19",1.50054555875,0.6100994113,0.16048700832,2.32923773825,0.49761462798,0.241185573,0.55339981058,0.328872268151606,-1.9565944060208,-6.57348893106869,0.190032637637057,0.477400713829284,0.744477051958582,0.477400713829284,0.000991751190928721,0,137.936390084705,0.03555497289,3869.02962553477,1e-04,1,0.125590085983276,93.1403422355652,"1_571_1",1,571,1,571,FALSE,TRUE,4,0.179514787305633,7,FALSE
"20",1.589633398,0.63499522231,0.14819933556,2.39225982225,0.97057160058,0.11064275952,0.53516419862,0.38288080776682,-2.12115050940786,-6.64064723435936,0.184158482860487,0.495904221757622,0.721157341536679,0.495904221757622,0.000360174954717792,0,111.319029458875,0.02867468889,3869.02962553477,1e-04,1,0.1221923828125,94.732385635376,"1_581_1",1,581,1,581,FALSE,TRUE,4,0.17317800454286,5,FALSE
"21",2.4915815385,0.60741240572,0.10699385133,2.60953122525,0.97662970991,0.07019343747,0.5503125941,0.947386382197438,0.916065329731189,0.786536623516241,0.0532077245818225,0.0804373738138965,0.124987046398999,0.0804373738138965,0.0525289477572766,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,1,0.13948655128479,100.362525463104,"1_612_1",1,612,1,612,FALSE,TRUE,5,0.0172064303048118,2,FALSE
"22",2.51934138325,0.83821609387,0.08330535654,2.648446249,0.84497863602,0.09114304128,0.54461476826,0.94048987163618,0.885560506149216,0.716428814069101,0.0565875703594965,0.0939236913651256,0.144057000449658,0.0939236913651256,0.00168694924995704,0,6.07694359367814,0.001470810576,3869.02962553477,1e-04,1,0.121770620346069,101.625908136368,"1_619_1",1,619,1,619,FALSE,TRUE,1,0.0163684059224501,1,FALSE
"23",1.46715210375,0.61388587433,0.1595604261,2.32923773825,0.49761462798,0.241185573,0.55339981058,0.329037935421795,-1.95626416747263,-6.5727673382816,0.190009181497556,0.477374051308221,0.744441584681049,0.477374051308221,0.0062211142306215,0,137.936390084705,0.03555497289,3869.02962553477,1e-04,1,0.120009899139404,103.38300037384,"1_631_1",1,631,1,631,FALSE,TRUE,8,0.179511634304136,7,FALSE
"24",1.6609036695,0.65491187109,0.13836919737,2.4426774895,0.99285578362,0.10535568399,0.527603742938,0.385792939458347,-2.08933181913844,-6.06263737449948,0.183723455122707,0.474061330253658,0.716779715042293,0.474061330253658,0.00722776358864095,0,111.319029458875,0.02867468889,3869.02962553477,1e-04,1,0.133905649185181,104.739134073257,"1_641_1",1,641,1,641,FALSE,TRUE,8,0.171997829424173,5,FALSE
"25",2.4915815385,0.44483570843,0.15890903457,2.40458208375,0.97662970991,0.07019343747,0.5503125941,0.920500072578146,0.828143477334202,0.451445954856608,0.0644060981136583,0.113341307376648,0.197301800348244,0.113341307376648,0.00431043256844623,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,1,0.148896217346191,104.905070304871,"1_642_1",1,642,1,642,FALSE,TRUE,2,0.0308498088889941,5,TRUE
"26",2.4915815385,0.60741240572,0.07402946397,2.78334834775,0.98147619743,0.07019343747,0.5503125941,0.96103364424997,0.934025388228506,0.827881679112529,0.0457899848207316,0.0713141335922869,0.112232042907778,0.0713141335922869,0.0925775277784387,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,1,0.121924161911011,109.253984928131,"1_672_1",1,672,1,672,FALSE,TRUE,5,0.0243094760117078,2,FALSE
"27",2.51934138325,0.83821609387,0.05693384664,2.787499947,0.84885582605,0.09114304128,0.54461476826,0.949875584091579,0.900636127150903,0.748508976283868,0.0519338197673078,0.0875188180454953,0.13566398262161,0.0875188180454953,0.0200191796969155,0,6.07694359367814,0.001470810576,3869.02962553477,1e-04,1,0.139680862426758,114.576324462891,"1_709_1",1,709,1,709,FALSE,TRUE,5,0.0149375941144169,1,FALSE
"28",2.17823719325,0.44213469256,0.21236793783,2.765082905,0.82786257034,0.07435608738,0.54575464931,0.86382016729988,0.773316323445952,0.487213061530232,0.0856016236267438,0.13218960732919,0.193718811165478,0.13218960732919,0.0152472404948589,0,7.20588356255799,0.001762628676,3869.02962553477,1e-04,1,0.125186204910278,116.519166469574,"1_722_1",1,722,1,722,FALSE,TRUE,9,0.0300976329393137,5,FALSE
"29",2.4915815385,0.4227694552,0.06660874989,2.8912700265,0.90932575347,0.05343375441,0.55487085476,0.966200425229864,0.889594445504715,0.615878828848501,0.0419951601152452,0.0908449247403717,0.165103188044052,0.0908449247403717,0.096465109001567,0,1.11291911623584,0.0001876668914,3869.02962553477,1e-04,1,0.142485380172729,118.251499414444,"1_732_1",1,732,1,732,FALSE,TRUE,7,0.032628450519049,6,FALSE
"30",2.47976748225,0.63007292269,0.13980241083,2.42963452225,0.94638894446,0.05898046329,0.54970710155,0.932354708205211,0.895578597461535,0.737901318212072,0.0603315372390307,0.0897184887758593,0.138495523520371,0.0897184887758593,0.0139151445557161,0,3.49833236594858,0.0008042689973,3869.02962553477,1e-04,1,0.162070989608765,118.604154109955,"1_734_1",1,734,1,734,FALSE,TRUE,5,0.0152498923279879,2,FALSE
"31",1.58757717925,0.67361526195,0.13491964503,2.429106822,0.92612827746,0.08430420132,0.53822604668,0.365067553575412,-2.25246816064785,-6.97254392908208,0.186797458238212,0.506228948543827,0.736653768754992,0.506228948543827,0.00598343279913585,0,119.898900917429,0.03089248776,3869.02962553477,1e-04,1,0.143216609954834,120.599422931671,"1_746_1",1,746,1,746,FALSE,TRUE,8,0.177395033078003,5,FALSE
"32",2.2617729305,0.44149006354,0.06881689173,2.86216252075,0.87918255269,0.023855846727,0.55333990049,0.841755711252413,0.566814542102413,-0.0788899283900535,0.0922761839920107,0.182736003726021,0.28099066193309,0.182736003726021,0.0132509829661057,0,22.5019380892478,0.005716484233,3869.02962553477,1e-04,1,0.199384927749634,123.389998912811,"1_760_1",1,760,1,760,FALSE,TRUE,9,0.0536732476655918,6,TRUE
"33",2.4915815385,0.60741240572,0.10040097387,2.64429464975,0.9775990074,0.07019343747,0.5503125941,0.950339713763834,0.919884945288347,0.795247164523294,0.0516928186077535,0.0785858319907657,0.122410389629016,0.0785858319907657,0.0616259872795815,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,1,0.208004951477051,123.832440376282,"1_762_1",1,762,1,762,FALSE,TRUE,5,0.0185819779841157,2,FALSE
"34",1.4547830485,0.84708786545,0.13617458118,2.31691612025,0.43351446304,0.22788682629,0.53268273308,0.386466896757922,-2.11564454296915,-6.1812359819349,0.183622629393826,0.476075907721826,0.722772884473736,0.476075907721826,0.0100906027304622,0,102.631654067278,0.02642910148,3869.02962553477,1e-04,1,0.185715675354004,124.044539690018,"1_763_1",1,763,1,763,FALSE,TRUE,9,0.173635096824129,7,FALSE
"35",1.5716372815,0.78224371006,0.09265465719,2.5363007135,0.76419997764,0.1219098999,0.54829036412,0.38678858765814,-1.64542590429487,-5.77079430862259,0.181648040935397,0.451580301876213,0.703919713883192,0.451580301876213,0.00589353301527436,0,126.250052642236,0.03253418801,3869.02962553477,1e-04,1,0.176599979400635,124.449231147766,"1_765_1",1,765,1,765,FALSE,TRUE,7,0.16850037596777,3,FALSE
"36",2.42891266925,0.57435686306,0.12806866863,2.765082905,0.82786257034,0.07435608738,0.54575464931,0.914914934984944,0.838362817444339,0.60965483853437,0.0676631592491611,0.111624062530274,0.169015960630408,0.111624062530274,0.0101607281040971,0,7.20588356255799,0.001762628676,3869.02962553477,1e-04,1,0.16431999206543,127.835766553879,"1_782_1",1,782,1,782,FALSE,TRUE,6,0.0232826452263991,2,FALSE
"37",2.49293957025,0.59828487199,0.09347835831,2.784448565,0.9160956151,0.07718024403,0.55096143479,0.953503289589828,0.923932043879311,0.802567803957519,0.050019197308757,0.0765751863328253,0.120202169451039,0.0765751863328253,0.0876483803200164,0,3.10707642053116,0.0007031337999,3869.02962553477,1e-04,1,0.15532660484314,128.60259103775,"1_786_1",1,786,1,786,FALSE,TRUE,5,0.0239575864476632,2,FALSE
"38",2.5241822635,0.66163385916,0.14224248231,2.3922679615,0.91271870296,0.22103559585,0.55779979625,0.833888863183374,0.60354753210685,0.0903535325607313,0.0945420421859542,0.174816633019696,0.258011840391689,0.174816633019696,0.0045222246917672,0,14.6732819725362,0.003692865957,3869.02962553477,1e-04,1,0.168313980102539,128.979385614395,"1_788_1",1,788,1,788,FALSE,TRUE,4,0.0473412469239219,5,FALSE
"39",2.51934138325,0.97714095561,0.06435456069,2.679578268,0.73965777695,0.09114304128,0.54461476826,0.947276542143221,0.893597251805949,0.728334985021574,0.0532632358021922,0.0905656714258584,0.141000344814255,0.0905656714258584,0.0162006559375784,0,6.07694359367814,0.001470810576,3869.02962553477,1e-04,1,0.137174129486084,131.055940628052,"1_799_1",1,799,1,799,FALSE,TRUE,6,0.0160469394712001,10,FALSE
"40",2.54834899525,0.81099655929,0.017747869353,2.81561721725,0.89762235932,0.06317125188,0.54891937946,0.936870155222086,0.861087226267837,0.651640375937843,0.0582831431414603,0.103480443219813,0.159667757048906,0.103480443219813,0.0201759791285913,0,9.93287136040472,0.002467523905,3869.02962553477,1e-04,1,0.124198198318481,131.710000991821,"1_803_1",1,803,1,803,FALSE,TRUE,9,0.0212078374200406,1,FALSE
"41",2.42891266925,0.57435686306,0.12806866863,2.765082905,0.82786257034,0.07435608738,0.54028448378,0.905696435780833,0.748129458441564,0.406378085633786,0.0719898478345712,0.14087344577247,0.201011043069208,0.14087344577247,0.00452585825792436,0,7.20588356255799,0.001762628676,3869.02962553477,1e-04,1,0.143917083740234,133.206307172775,"1_812_1",1,812,1,812,FALSE,TRUE,3,0.0318589768450422,NA,NA
"42",1.73992034525,0.86115386404,0.07485255876,2.86264238475,0.99114240811,0.04273540827,0.5589285608,0.956336832955154,0.869717978810928,0.56749046873082,0.0477310776652094,0.0986841606512373,0.17519397980104,0.0986841606512373,0.0133230554840287,0,5.11258736951753,0.001221535496,3869.02962553477,1e-04,1,0.141634464263916,133.367731332779,"1_813_1",1,813,1,813,FALSE,TRUE,5,0.025044142738184,3,FALSE
"43",2.490495113,0.61471443269,0.10040097387,2.64429464975,0.9775990074,0.06460399224,0.54979352153,0.950268437660163,0.919328238173297,0.794048542299089,0.0517299019783101,0.0788583996943337,0.122768161742945,0.0788583996943337,0.0537134103483202,0,3.48881285599138,0.0008018083126,3869.02962553477,1e-04,1,0.174518346786499,134.786943435669,"1_822_1",1,822,1,822,FALSE,TRUE,5,0.0170512396756842,2,FALSE
"44",2.54834899525,0.81099655929,0.017747869353,2.81561721725,0.89762235932,0.06021540438,0.54891937946,0.937057764404251,0.861764266583821,0.653165845074665,0.0581964758235014,0.103227961015319,0.159317780400001,0.103227961015319,0.0208698086462703,0,9.93287136040472,0.002467523905,3869.02962553477,1e-04,1,0.137089014053345,136.789485931396,"1_833_1",1,833,1,833,FALSE,TRUE,9,0.0211572060308968,1,FALSE
"45",1.65417157525,0.63636413755,0.1127921139,2.56384548325,0.57626612475,0.17988342234,0.53261120888,0.429239333555607,-1.86324952918674,-5.5842678077745,0.177106385646748,0.456385513914299,0.692079516468968,0.456385513914299,0.00153130804673489,0,94.3830511967114,0.02429693176,3869.02962553477,1e-04,1,0.148293733596802,137.130397558212,"1_835_1",1,835,1,835,FALSE,TRUE,3,0.165277127133104,7,FALSE
"46",2.49293957025,0.59828487199,0.12499950789,2.612720463,0.89112756472,0.06820986468,0.55096143479,0.939841236743858,0.906392111163789,0.760169434830691,0.0568951247094523,0.08494609400362,0.132481605753389,0.08494609400362,0.0345315770679493,0,3.10707642053116,0.0007031337999,3869.02962553477,1e-04,1,0.137038230895996,138.973190069199,"1_846_1",1,846,1,846,FALSE,TRUE,4,0.0157669937133565,2,FALSE
"47",2.50274282525,0.61937629878,0.1027385448,2.5147186615,0.91713568518,0.05605393215,0.55034547977,0.945876076940401,0.904917034126263,0.755532367651023,0.0539660011111378,0.0856127699483291,0.13375622437368,0.0856127699483291,0.0138852163754459,0,4.27334253260678,0.001004600282,3869.02962553477,1e-04,1,0.140726327896118,139.135262727737,"1_847_1",1,847,1,847,FALSE,TRUE,4,0.0139969063994974,2,FALSE
"48",1.941860627,0.6624298629,0.14224248231,2.3922679615,0.91271870296,0.08458449819,0.55779979625,0.858170471997749,0.671529998880951,0.223416259176437,0.0873592572248412,0.159123764483941,0.238395176900837,0.159123764483941,0.00606578791707588,0,14.6732819725362,0.003692865957,3869.02962553477,1e-04,1,0.153243541717529,139.307418346405,"1_848_1",1,848,1,848,FALSE,TRUE,4,0.0420245411091672,5,FALSE
"49",2.2617729305,0.57276753189,0.13486019259,2.55136591625,0.88563681029,0.0548675049,0.55102186988,0.914702095113377,0.839794839787393,0.613393057216798,0.0677477359201654,0.111128496568275,0.168204706059443,0.111128496568275,0.00128175221971744,0,7.12177726581234,0.001740888158,3869.02962553477,1e-04,1,0.122811794281006,139.592258691788,"1_850_1",1,850,1,850,FALSE,TRUE,1,0.0229269178472157,2,TRUE
"50",2.490495113,0.61471443269,0.04848579063,2.84924379125,0.87712463578,0.04900421763,0.55735397723,0.969703406814662,0.942142337428214,0.839280026909436,0.0403759265479785,0.0667832624016347,0.108452169322255,0.0667832624016347,0.0900747075311547,0,3.48881285599138,0.0008018083126,3869.02962553477,1e-04,1,0.142516851425171,139.931318759918,"1_852_1",1,852,1,852,FALSE,TRUE,3,0.0234052494593957,9,FALSE
"51",2.53363447875,0.98123041014,0.07565397156,2.63581592275,0.75993983861,0.10147020873,0.54970710155,0.957493502440636,0.924921681609425,0.805444463556155,0.0478248112577665,0.0760754372116393,0.119323261324839,0.0760754372116393,0.0349577827777806,0,3.49833236594858,0.0008042689973,3869.02962553477,1e-04,1,0.137003898620605,140.239280700684,"1_854_1",1,854,1,854,FALSE,TRUE,4,0.0129883878074578,10,FALSE
